,logFC,logCPM,F,PValue,FDR
HSD17B14,-2.68518161902228,5.15845080409591,71.7026394783592,1.44314371268072e-08,1.26812206866832e-07
CCDC110,5.38065414925846,1.347194284663,109.226240547167,2.87211305988671e-10,5.8741983246986806e-09
MYLK3,-3.52819840885806,2.23466416834854,62.8827064260423,4.55816643804684e-08,3.32499206423214e-07
CLSTN2,-2.73114040829604,2.72757695977847,16.9291576519751,0.000414323345228,0.0008967755459506
ANKRD13B,3.95060011226085,3.84200110595628,32.8700987579042,7.36025374145918e-06,2.56231187347432e-05
PLPPR4,5.29712154793672,1.63563432039024,53.8069100061754,1.69967544176696e-07,9.90668315591326e-07
GPR37,-4.08183619460934,6.15637700425504,333.136433393569,2.68382324690228e-15,3.1537362990417098e-12
IGSF21,4.0476931100384,3.7752461438885,79.5384993290863,5.6703720394263e-09,6.0674858428497e-08
WNT5A,2.89043213153208,1.6934768049785,46.1006317795427,5.92337590326076e-07,2.88708736521676e-06
KCNH8,-4.5284947007218,4.60267288381061,192.001339239681,9.72809691480622e-13,8.793383267187779e-11
MYH8,-2.54450960953066,-1.01080700468747,10.247780691824,0.0044248665958117,0.0075735997904478
CDH22,-3.63083112749326,0.730528782964213,154.517548287367,1.67905325880453e-11,6.78232575728354e-10
UNC5A,4.2121374699947,2.01031552254313,120.691816967384,1.08432211668242e-10,2.77543518420534e-09
RHBDL3,5.92931690584807,3.1947410960538,89.0489447225794,2.00164798580429e-09,2.59772107073357e-08
ARMC12,2.29509616651089,0.0727194602284988,49.5757964383798,3.31736521389136e-07,1.77117979160511e-06
TLR5,-2.07465598449629,3.54508195342979,40.5957392752619,1.58205294510603e-06,6.73792961068881e-06
ZSWIM5,-2.88987355422534,4.74276394693211,136.215057246295,3.2628730999939595e-11,1.0898164777912602e-09
PTGIS,2.56080730135713,5.80195906789777,145.890500695646,1.63608584444389e-11,6.68165752112383e-10
FAM81A,2.1277537427892,-0.346123146252278,22.8380585143423,8.72048075213665e-05,0.0002257127236726
SIT1,5.79417477016042,1.49416771214553,89.3727771816075,1.93499891082366e-09,2.52899857647186e-08
TSPAN11,5.18751399519032,2.57669486219175,133.582185663549,3.966022325843619e-11,1.26656224009793e-09
LRRN4,-4.16982272945751,3.16259666619028,89.1288598190905,1.98497180777685e-09,2.58183645534409e-08
TRDN,-5.825483800848,6.30704412060959,370.3664198014,8.41235983573605e-16,1.58587828834455e-12
ITPRID1,-4.07794070221638,2.6595533508738,68.0069049742767,2.30467454471754e-08,1.87007050627865e-07
TRIM22,6.47859724015461,4.8969268267706,39.0691319271954,2.56918201662253e-06,1.02592668356079e-05
ECM1,-2.54192057153099,2.48455761014581,39.8428336762088,1.82181632301307e-06,7.6081940593555e-06
RPRM,-3.77394851190789,5.74890022006004,131.202232894894,4.74472755485867e-11,1.45332579085552e-09
SLC17A6,6.15229591489476,-0.562877286023504,25.1996310566726,6.29908636526096e-05,0.0001693821309701
ACOXL,2.03179952636326,3.8074945464966,67.3130509503147,2.52179491829424e-08,2.01962336517171e-07
CBX8,-2.30288492799921,1.91505958978347,109.372715353011,2.83509385022364e-10,5.82472618119939e-09
TMEM86A,-2.76838366443407,4.05432296389777,19.8346313064662,0.000177076251576,0.0004218016769132
EPHA2,-2.32421524178045,7.57554068821972,155.686388832188,8.46018199788943e-12,4.02045266561466e-10
TRPM3,2.4993034722254,1.99521142671838,39.349757889764,2.00009016978441e-06,8.24662377500263e-06
ARL4D,-4.44168523678334,7.7730656545947,33.9191138094652,5.89958920785249e-06,2.11107364201972e-05
WDR86,-2.3743005954664,4.99366172983865,63.4141631705362,4.23886508457965e-08,3.13273699732856e-07
SEMA3D,-2.55883745150296,3.38210732032584,114.431790267252,1.82697205102173e-10,4.14305977745735e-09
JPH4,4.41446878767641,5.36120394543619,73.0589932521594,1.22097728071316e-08,1.10794622861463e-07
LY75,2.45218240654149,1.17722554921409,61.5961310215482,5.44469147789026e-08,3.83591867561366e-07
MCOLN2,4.18764655744421,1.5447441921873,56.6373307700051,1.10929558130033e-07,6.90026693161118e-07
CDKN1A,2.34747642707908,3.57424760780921,34.7868459234393,4.92865878099805e-06,1.80271203744145e-05
DAAM2,2.72799372583877,1.81299331515432,39.3832014463165,1.98741765730343e-06,8.20701195185795e-06
SHISAL1,3.60196981525809,2.73159542451724,49.9074365639412,3.14349611608481e-07,1.68951479403377e-06
ST3GAL6,2.08586376209233,2.75588493426804,59.1365052981805,7.70736639814279e-08,5.11686790253691e-07
CSRP2,2.08206212628956,6.92629577769673,92.3063944423336,1.43010033547194e-09,2.01001907346344e-08
SLC7A7,-2.04493464544528,3.73660219534735,119.290411992193,1.21619941993635e-10,3.02326930116936e-09
KCNN2,3.32012265831776,3.63169375959198,59.0059695976089,7.85315369062861e-08,5.20563408231104e-07
KLK10,4.61635339079999,2.41689016861004,78.7664878259275,6.1967428843177805e-09,6.51212183111315e-08
MTTP,3.12642845108238,-0.426611727426018,35.1274349724602,4.59629506426068e-06,1.69408925008935e-05
MFAP4,-2.14054249063938,5.60087097156725,22.1835980599556,9.30935114166697e-05,0.000238944942131
GRIK3,-3.5135238807256,3.72364280499417,89.7820804139634,1.8541854435534798e-09,2.44313975977291e-08
EPHB1,3.04450359212456,3.73758483636944,75.5090689504904,9.08143427770228e-09,8.81280926978826e-08
LIMS2,-2.26567278903269,3.3676628921828,63.3689623001592,4.26505342711657e-08,3.1468426152555e-07
NXNL2,3.51250401564586,-0.313838367138708,24.7762389033486,4.76570929775844e-05,0.0001324764696404
THBS2,4.74626064980372,5.09458447412159,36.9728141344501,3.17140073420385e-06,1.22955986473662e-05
GPNMB,2.24512769892987,0.741044086106619,18.073718302968,0.0002941212879966,0.0006604954427805
KCNIP1,3.30300419442065,0.40750167670486,20.8002002355681,0.0001489470408184,0.0003616246148796
ANKRD7,-4.97173473135576,-0.981571359264417,64.3846873115123,7.10398242752218e-08,4.77266511736755e-07
NAAA,2.21305722112333,2.00230694413803,42.4202039012672,1.13176312362814e-06,5.02547926348931e-06
CP,2.54890528613465,0.291504293751238,13.21084431889,0.0014402893746008,0.0027471123588741
SCD5,-3.68610217713536,3.43534022075719,41.4385663110583,1.35361931671043e-06,5.90711792295713e-06
GFRA3,4.24289897539373,0.0562061772154483,47.4533575231512,5.98473459564537e-07,2.91040930712235e-06
PLPP4,-7.74329801615626,3.38060859729585,183.162776807632,3.12069743888054e-12,1.95388591510555e-10
LIPH,-2.78350266305945,1.45691874776423,85.7519344754962,2.84193558647585e-09,3.45577228511636e-08
MAN1A1,-3.03097673053488,4.8260645597626,166.577316869161,4.2354686621214194e-12,2.44409231815096e-10
ACSL1,-2.28256000274806,5.73013162828255,9.61865946948217,0.0049823262511123,0.0084571962077318
SHC2,-3.94579136895696,4.55047963853805,123.71620601346,8.496329710973778e-11,2.27068987309172e-09
ACAP1,2.2744924580855,3.83279101164132,71.1805932223767,1.54004853220723e-08,1.33871333741161e-07
TUBA4A,2.8615177457774,5.66568281238256,18.6066344768714,0.0002516358304388,0.0005740636682408
CDH7,2.49065568630463,0.412678123210131,41.0931453045386,1.44258627128775e-06,6.24267497243572e-06
PCSK1,6.95531844598257,1.45987679443055,54.405878103155,2.03697956462581e-07,1.15838089979557e-06
LMNTD1,-7.68119801074008,4.22526416189941,91.7916502982325,2.3031503865425804e-09,2.91652184501454e-08
IGDCC3,2.99340770355258,5.88600033846759,110.62900950493,2.53805491226571e-10,5.3693777080108915e-09
ALPG,3.8358204338029,-0.501634512587296,18.5888249298174,0.0003649499678638,0.0008021328489386
RIPOR2,3.42118387560138,5.61103223342359,52.4164611104543,2.10847501215127e-07,1.19483331902969e-06
CLDN1,-3.82083820540087,5.27161522937891,127.162810270089,6.473867104466579e-11,1.84319837428051e-09
TTYH1,4.86895332287225,4.58562670486019,92.103644987496,1.4599328178040302e-09,2.0401180111281e-08
C3,-2.62800406907962,5.53253583508568,145.433035174421,1.6888349205989398e-11,6.80058572699749e-10
GABRP,3.39226049446018,2.81320480046676,103.428178767024,4.85764908067805e-10,8.72318012272779e-09
PCDH7,-3.85158908692415,5.70263373584425,93.3857665985366,1.28203176139743e-09,1.84128250531368e-08
ALOX15,2.3831944922901,-0.422201592017435,21.6333758567159,0.0001192839436355,0.0002977146660423
CEACAM1,2.72820827870944,1.25913118280062,37.0883038923655,3.09981837516124e-06,1.20469790491083e-05
TRABD2A,3.73045983382833,3.17908681833051,253.218763672822,5.2117705094787e-14,1.39437821381342e-11
PPP4R4,2.14408016303809,3.41483974547529,43.9761108574443,8.56947246335009e-07,3.9631127392223e-06
DNMT3B,2.29159417458106,9.69083736952142,39.374587404211,1.99067334576121e-06,8.21565889760837e-06
HSD17B6,2.78558108375074,1.81817777715959,98.2626199566055,7.92180253346522e-10,1.26333226295677e-08
FAM89A,-4.21363169974531,4.131682877829,154.365983754542,9.22686294655473e-12,4.31043464244576e-10
GRIA1,2.53711495658543,-0.151084771838911,38.8746955787201,2.18991172838545e-06,8.92434650868687e-06
FGF5,-4.17436024696342,-0.91562836801078,48.0130721477531,7.04255693244526e-07,3.34676804811719e-06
TIE1,3.1211465591117,1.67665308738971,31.6649635220903,9.54110122190478e-06,3.22426861161676e-05
CD48,-6.88652263362104,5.4628491046384,130.625461530982,4.95748444313983e-11,1.49720663345854e-09
USH1G,2.73749291856519,1.43369115925765,28.3891586411831,1.99310822930958e-05,6.17519582264038e-05
FCGR2A,3.59213143189334,-1.18129611148576,15.885896029098,0.0005716312217984,0.0011948423630281
SMAP2,-2.46755201019277,3.81173024314377,240.001911442535,9.23942077607698e-14,2.0284335542778894e-11
DYNAP,3.37716218801364,-0.9198519549279,32.1213337165758,1.72899789060112e-05,5.47099797647737e-05
MEIOB,4.04479557463509,1.12202494491339,71.6162468379948,1.45871203216235e-08,1.27919346863844e-07
LRP1B,-3.60863332454779,0.993750769396509,72.4700756603118,1.86441150958391e-08,1.55983062607648e-07
TENM4,-2.22473542535775,5.42186017631809,74.0309022218396,1.08472469605542e-08,1.01308897552112e-07
DNAJC22,-2.98385447008162,1.84645750159344,51.5049356891114,2.43383078751753e-07,1.35368746813475e-06
GIPR,-2.57586044789756,1.9843254494492,46.0920822822708,5.93204648384399e-07,2.89022362797465e-06
ZDHHC19,3.10917461212731,1.47366939465625,80.8913669418158,4.86134013530034e-09,5.3984263392519e-08
SH3BGR,-3.79434299198511,4.31184604386935,139.129332720219,2.63885127438346e-11,9.37082186062655e-10
TMEFF2,4.43681648797303,1.09266783568022,87.7974890439855,2.28364909922758e-09,2.89680552076699e-08
PPARGC1A,-5.05561023550927,4.75780125431374,207.582286217947,4.29528039829608e-13,5.1888592923715094e-11
AJAP1,-3.72684555098008,4.10710404939258,77.7477957177938,6.974114656297271e-09,7.1488823193734e-08
KCNG3,3.00759335829064,2.0659609487131,37.2132966763033,3.02431940622315e-06,1.17996838650288e-05
SYNE1,-2.38483734398938,4.02069725875166,53.5042568770562,1.78070581495134e-07,1.03055790102632e-06
SCN5A,3.04290712070332,3.38039222789981,57.7016291158854,9.48620904384531e-08,6.0642303709567e-07
SLC15A1,2.01425645309311,0.602743182756588,20.6884076198439,0.000139575217041,0.0003417596619572
PRND,-4.71909016525626,2.67356063010888,65.3263115067908,3.27623462964099e-08,2.53888542102755e-07
DSCAM,-6.97350548355851,5.20149629108163,127.81847437955,6.151942359589101e-11,1.76711126533442e-09
LIF,2.26743574505176,1.95564038811479,62.347700368807,4.90616570925616e-08,3.53101881725196e-07
GATM,-4.56092462040095,8.09767094137337,59.678767936708,7.13246199587797e-08,4.78433854482193e-07
KNDC1,2.19419908952833,3.2395180526598,63.750255439032,4.04953234380754e-08,3.01002041840461e-07
COLEC10,-3.14129310222807,-0.760743957996971,20.4011561520684,0.0002036967030365,0.0004778554597913
SHANK2,2.14830135835826,4.77261475750641,92.3028333976694,1.43061855762523e-09,2.01001907346344e-08
SLC15A3,4.63092523427247,3.24661364708653,59.4349427158779,7.38498418640384e-08,4.93579656636277e-07
KIFC3,-3.8745298886214,5.31095428894653,328.91933506652,3.0840591511973106e-15,3.17212339411145e-12
TMEM26,6.70725119621225,1.26772672516048,49.9499664998775,4.01495044858108e-07,2.07009371752529e-06
PLXNA2,-6.11565080617951,7.88146065055848,164.121975302649,4.93288726298139e-12,2.79785734060277e-10
ZDHHC2,-2.67290340098796,6.39804527750897,211.20716889653,3.57971947323124e-13,4.67388423343302e-11
GPRC5C,-2.44325153064049,5.54461369142957,108.917328513264,2.9519184055155004e-10,6.008897214124931e-09
FERMT2,-2.0116624284271,8.40637645896494,199.622887704474,6.47504722715075e-13,6.97470503817922e-11
DRD1,-2.22714410487735,-0.655373758672237,18.5103237157747,0.0002810921107544,0.0006340838833064
NPY,4.66340649987314,-1.10207169772686,19.0004437655378,0.0002245465382338,0.0005202524741369
CAPN12,-3.40269087559024,4.18114004855919,123.909370183914,8.366441779462579e-11,2.24366444899032e-09
CNGA1,2.37033197585999,-0.561994970700571,20.9338304990497,0.0001304667978639,0.0003219575848013
ADGRF4,-5.64944203982039,1.34807853321923,112.616636003333,3.49497448362585e-10,6.80362050833551e-09
KLRG2,3.68036971609437,3.60380919966873,105.257351808034,4.10493213876149e-10,7.667681044166341e-09
DEPTOR,2.62971956425616,0.684711304838734,19.9988110781021,0.0001690888221753,0.0004051236543908
VSTM2A,4.6390441406311,-0.813403669994043,49.7487279169558,5.38626184605344e-07,2.65938963415152e-06
BTG2,-3.11085705832229,6.23143955368049,49.2140467275051,3.51901462175429e-07,1.85508902939625e-06
MYORG,-3.0613045453322,6.61846223117548,98.1069432744755,8.042034375407501e-10,1.27822322312098e-08
ADGRA2,2.35351931511693,1.13628294075815,19.1260179379743,0.0002165900872595,0.000504167741386
WNT8A,5.44385407148351,0.325485150303111,27.1336729308319,3.05566807600797e-05,8.97876007057944e-05
S100A10,-2.72335077648798,7.89654143575823,133.157326602793,4.0941714701867e-11,1.29708971626552e-09
NOG,-2.91259785930719,-0.154656494522236,27.2913416078139,3.38954467065638e-05,9.83904208688621e-05
HLA-F,2.33956558718396,2.4934781593905,32.5523148331636,7.87708497663044e-06,2.72827439463893e-05
SLC39A8,-2.46259201297651,6.6704192980903,89.7159006896699,1.86699974564287e-09,2.45501919757678e-08
SLITRK1,8.19450495050063,1.06707799935453,28.1644982417535,3.82765311943673e-05,0.0001089305244866
EFEMP1,2.65192201119663,4.0725445217502,11.7121388494222,0.0022994151028796,0.0041956859994102
CYP2B6,6.47880265119944,2.10008105533278,52.9510985028712,1.93986325958864e-07,1.11097352651497e-06
TNFRSF1B,4.15403748142061,1.99999955263076,37.4971564981551,2.86017916563485e-06,1.12441228391107e-05
APOLD1,-3.03746625719507,2.92154901260074,34.076817346037,5.70870682808309e-06,2.05202292713576e-05
PLEKHG6,2.0779027643698,4.15838350176325,76.7839306052605,7.80796772476434e-09,7.83975772731435e-08
FAM222A,-4.19751469602412,3.71961366273963,124.864561074741,7.755070915863119e-11,2.11233040897173e-09
CYP2A13,5.03741085856607,-0.616105506854649,27.531739148819,3.73053190876524e-05,0.0001066125479829
ARHGEF15,-2.19947606653633,2.76253581664463,105.721862501296,3.9346380505604903e-10,7.42469072139341e-09
KCNN3,3.20587219265855,2.40867378542172,116.975985278799,1.47373324088087e-10,3.50174188816657e-09
FRZB,-5.13408621525885,7.5078050479947,119.33070308042,1.21217351971209e-10,3.02326930116936e-09
LRRC7,-2.17818316082478,1.60255280184622,19.9287012894567,0.0001724506404134,0.000411804355807
NAV2,2.15399704831411,6.18321290085583,97.9824805809583,8.13958484979227e-10,1.28855493422222e-08
DPYSL5,3.70960184024853,4.40708154810066,34.5671103033415,5.15690239955139e-06,1.87875198468437e-05
TGFA,2.37316160130704,3.07580793607334,19.7365186199641,0.0001820450412151,0.0004323987877154
PTGR1,-4.26400883596304,8.99012929459497,109.813080313372,2.72688448570614e-10,5.64867129202526e-09
DPPA4,2.00330361698412,9.26113455542137,64.096714633552,3.86393271937754e-08,2.89034689413623e-07
VWA5B2,2.37688048029441,-0.457157269054901,23.295713556403,6.95138399809914e-05,0.0001844285499988
AHNAK,-3.97587614898245,6.86507412794267,65.7619432108225,3.09194107306834e-08,2.41489004897168e-07
TIMP3,-3.08510672013671,5.80858101863904,53.6838506244278,1.73212883067532e-07,1.00672199933944e-06
TREML2,4.49957653629207,-0.840859705875911,38.872824130802,2.19069715859999e-06,8.92434650868687e-06
ZDHHC11B,2.41158286717226,-0.119728893815193,26.6377316349968,3.01609924275896e-05,8.88470802459032e-05
PRMT8,3.95805342250755,0.203240712054152,72.1641813250374,1.36297198069474e-08,1.21084369913816e-07
TRMT9B,-3.17955691735211,4.31560801826219,104.821479462264,4.27202598607312e-10,7.95609197321826e-09
COL27A1,-2.20276786527478,5.64212960892114,173.5788729378,2.77175610591682e-12,1.77364947648915e-10
DRAXIN,2.45659476761867,5.37989136012895,64.4944815376139,3.66216596608007e-08,2.76179447360274e-07
SELENOP,-3.99067896258275,5.01223817475254,91.4107880279598,1.56709188097007e-09,2.15034285068144e-08
KCTD8,2.89781150843897,1.82838134742167,44.6429288842119,7.62184385272262e-07,3.58254376873791e-06
C1QTNF2,3.28561419289874,0.358173477001037,27.6054388334483,2.39458997951219e-05,7.26242845499168e-05
CCDC60,-2.35990904942158,0.840327634813623,21.0408435457177,0.0001266996490634,0.0003138596519343
NKX1-2,4.11363764928391,2.54053567228192,21.9684705602779,0.0001217754146628,0.0003032888265763
CFAP221,-3.1848267330338,2.07287617043943,60.1493986689949,6.67116447912874e-08,4.52845531234712e-07
OLR1,-3.34521053659812,-1.71022784939489,12.4518598220257,0.002073922654126,0.003818735644905
TRABD2B,-2.5112593836015,3.81080030364632,111.795393740905,2.29234733784743e-10,5.005216501522951e-09
ITLN2,-3.95710879790918,4.47060680634837,245.183254296874,7.35701522901879e-14,1.72903234273267e-11
DISP2,2.80370940322689,1.3461939063851,91.7970418343468,1.50633779690306e-09,2.08691558014673e-08
SLC37A2,2.30166678714498,0.978992183617865,61.0571277460572,5.87034608349045e-08,4.08176941770832e-07
SULF1,2.56861485687589,3.83478900638179,16.6631534724374,0.0004493591257211,0.0009626145275227
LYN,2.13223502020764,4.92204198097797,26.494431961758,3.12219227351654e-05,9.14927620210264e-05
HDC,-3.72678906332624,-0.297592457134986,26.465847598284,3.14383679392168e-05,9.19810647311715e-05
SLC43A1,2.44021108214456,4.64922744708919,101.81898742239,5.64468817501373e-10,9.76750192104785e-09
HYAL4,-4.33901437042759,-1.29210508909538,42.7793451647929,2.69156449518178e-06,1.06655924784549e-05
SH3RF1,-2.77367711926786,6.48813746794005,135.684615518671,3.3928268965445003e-11,1.13030104290552e-09
SLC5A9,-7.79279206447794,6.68331423109303,81.4669560867921,4.55594281712124e-09,5.11643065630835e-08
RASGRP1,-2.1736384383305,3.20113176675507,68.4591910878638,2.17412595231678e-08,1.78090950948331e-07
HCN4,3.22994574040005,2.94191531194681,25.0067787695991,4.49865902540622e-05,0.0001258650791393
FAM174B,-2.54371591590473,6.59005797614125,202.495045038201,5.57434268702701e-13,6.2115477217682e-11
CDC42EP1,-2.31095071118816,5.74843758939222,138.739403784117,2.7142650059594e-11,9.53684686337288e-10
EXPH5,2.58605502985274,2.30660528185744,93.1923302905969,1.30729258924797e-09,1.8692548682101e-08
CCDC170,-3.30393343546318,1.68998214027841,38.6957709803016,2.26640787758612e-06,9.19072330019216e-06
SLCO4A1,2.20025284629802,3.34247664188648,10.1316859020658,0.0041001075129863,0.0070758330724781
GABRD,4.27294113499798,0.856291768463429,75.6242170767076,8.95761989728215e-09,8.73199055748635e-08
ACSS1,7.08494832128346,0.935437242885149,157.865759818056,7.341837031405049e-12,3.6360377573924e-10
DDB2,2.20008488805454,5.51097246594282,208.115709578206,4.18087511664366e-13,5.1468563578796197e-11
PGBD5,2.53681242349313,3.49199987658618,17.1774869583598,0.0003842903680289,0.0008390181503503
RHOBTB3,-6.59484846275646,10.1702740784856,122.25088585962,9.55599246839988e-11,2.49033787593824e-09
GPAT2,2.35312715831322,-0.703939132773141,12.3871391477804,0.0018130288249751,0.0033826805126484
HPCA,4.56152084062822,-0.153592644911327,48.4715237478874,3.97592031752385e-07,2.0548878858182e-06
SPATA16,6.0165733965012,-0.680840289696806,43.6566297119665,1.13056313778332e-06,5.02285782641326e-06
NTRK1,-2.19652744514748,0.0519200859287674,33.2997334239539,6.71926443332534e-06,2.36721755424267e-05
GPR183,-6.02526312023729,1.71436682088701,82.327791799725,6.10786149737942e-09,6.43441057172994e-08
ABCC9,-4.27074711016079,-0.368460749319431,31.4680918828684,1.1642077755191e-05,3.85366189663505e-05
PLAAT5,-2.35964227320211,4.16201493781108,52.999676848733,1.92528500553973e-07,1.10556348207937e-06
BMPER,-5.29367592771885,3.83269667100801,146.691254384488,1.54800919970271e-11,6.41332272928115e-10
KCTD12,2.314916635847,2.64884781107607,28.2675194735069,2.05029914750498e-05,6.32660940096665e-05
PIWIL2,4.33325453726771,0.923091424216589,42.8008515292352,1.05665132940135e-06,4.75566681192263e-06
LHFPL4,2.67970208328875,3.32594519325681,102.168748386869,5.4625294234931e-10,9.51599128410671e-09
CYP26A1,-6.42270538103159,10.2997949850596,160.352721667741,6.2581161256157085e-12,3.22280514102425e-10
HTRA3,2.5025932865975,2.48609833268345,30.2080488978494,1.31628700724141e-05,4.293294437447e-05
FREM3,-4.75983850345274,0.298162869304639,92.2410628304326,2.2034500647728703e-09,2.81719045867993e-08
RCN3,2.01607632751771,3.99889677290521,46.3422400951688,5.68395069171412e-07,2.78826362964314e-06
SUSD2,3.1071622492605,3.15078770200635,51.4933751055761,2.43829233725139e-07,1.3544205737564e-06
FLNB,-2.88079545993765,9.1854195748565,94.820638448364,1.11040265139505e-09,1.63474540682602e-08
DKK2,2.40264997075473,-1.23836697290755,21.0444988075367,0.0001725944925436,0.000412071741895
GALR1,2.87455929994761,-1.00108615602031,14.0045263288227,0.0011788535249922,0.002295895836078
IL6R,2.10929292763238,1.44108619122133,13.5802648286245,0.0012061318929022,0.0023416132243398
CLPSL2,3.42834466834405,0.270763768124267,41.2818818814858,1.39321338055837e-06,6.05944689000587e-06
TLR3,4.8461125008541,0.924458342361512,58.5057927918771,1.1295475037147e-07,7.00601297169686e-07
ADGRD2,3.23045078217186,0.338930201828107,45.6537275987002,6.39563649908754e-07,3.08470139504498e-06
CABP1,4.8309577992919,1.34146779662039,83.7937083497973,3.51763252516864e-09,4.12830896891695e-08
HLA-DQB1,-2.07618722132583,3.78228113319843,126.605298575123,6.76201203711496e-11,1.9042650891448403e-09
CSF3R,-4.62174346692205,0.496010453141341,52.980947368334,3.32663645211206e-07,1.7739316328383e-06
EYA2,-3.69934611441915,3.51366711530708,45.6100918884222,6.44389541942205e-07,3.10565966411072e-06
LDLRAD4,-3.17822022109454,3.16391327145868,119.76097220791,1.17007192906061e-10,2.94526000975976e-09
ST8SIA5,2.51367435833379,0.936604371994592,32.6086349332316,7.78268427306856e-06,2.6963006409457e-05
PTCHD4,3.23226460378475,0.54197104888358,27.2565417673988,2.60093191483971e-05,7.80219213999028e-05
VWA5B1,4.66678094530239,0.125252520031669,38.8979457204001,2.65231488876277e-06,1.05488683852762e-05
ANKRD6,-2.89262429300119,6.00769904497626,126.3062104792,6.92230914643012e-11,1.94094941489709e-09
IL21R,2.47596473758806,0.733849259517351,19.2382002371229,0.0002287670863556,0.0005284209003276
TLE2,-3.60257464898864,4.94144679998036,124.096626121469,8.242582784270219e-11,2.2150441802386e-09
RIPOR1,-2.3706271911413,5.47316419816216,75.9568500403592,8.610135518239171e-09,8.48282101438716e-08
NPHS1,2.93140558466172,0.462880877522006,40.9841020278796,1.4719759021221e-06,6.35072113178581e-06
GBP2,-2.79037506292883,-1.06498826874014,20.7871356563153,0.0001494721171405,0.0003626950602888
SVOP,2.7332678731846,-0.811455247330032,20.5494249878348,0.0001593878917812,0.0003843746061874
RASL11A,2.27894083619458,0.54428781005264,49.9223157300412,3.13593105292643e-07,1.6861499496725e-06
NRAP,-3.12016652722211,-1.28573292152013,20.530052361744,0.0001770940507974,0.0004218016769132
RBM20,-5.13439312342029,3.53901980344582,70.1087856701869,2.47876204497722e-08,1.99256705182683e-07
MSR1,-2.21581651672269,-0.156589160556333,11.472666063009,0.0027411969512715,0.0049171123774821
FGF8,-5.77547216833335,4.49941120870494,239.576872477593,9.415597497808573e-14,2.0284335542778894e-11
KLK6,2.36710352107067,1.05330268562248,24.4271655125393,5.20346556297835e-05,0.0001430759324974
CACNA1E,-3.02767098336711,2.70731334359013,17.1625168521954,0.0004160910778507,0.0009003001794941
CBR3,2.65875691319974,0.0713079289376903,12.4294369771447,0.0018755519778814,0.0034872532891391
TRIB2,2.58935730333733,6.3794634946742,106.959727181578,3.51716519539552e-10,6.834030823252231e-09
GMPR,-3.5852306618698,3.54243631906529,108.240362853776,3.13535924811286e-10,6.28335715365998e-09
IP6K3,3.31797353992279,-0.442148630197201,21.3306444344778,0.0001435333073956,0.0003502570382095
CYP27A1,-2.38204715640032,5.44333711270096,33.9168470870553,5.90238290442462e-06,2.11107364201972e-05
CCL26,2.62947270940349,1.577843341451,48.1961509186504,4.16143041235788e-07,2.13285684021166e-06
ATP10A,3.18370539608145,1.16300104041491,35.6372331695901,4.14347527069752e-06,1.54525566500393e-05
GPA33,-2.23153083501977,1.30965825751716,50.0572116414044,3.06824104864931e-07,1.65595339435662e-06
FAM184A,-2.50408193936814,6.8581286434426,10.6532068112934,0.0033757041151937,0.0059520167979404
FAM163B,5.9581470770591,0.11564157454689,100.655199271124,6.2999030647828e-10,1.06726798185298e-08
BCL2L14,-2.33742019652299,1.56647346293706,120.022489625816,1.14526034923035e-10,2.89699320433494e-09
DUSP8,-4.24678245436361,3.3042459372757,100.593601515055,9.980562275372802e-10,1.50152386337751e-08
BTBD11,2.85202170218916,2.83827461686013,20.2565074528194,0.0001573320076671,0.0003799838436297
H3C8,2.52321743797496,1.24727457458852,37.602336386968,2.80183982527856e-06,1.10483775416567e-05
PDIA2,-2.09048881876821,0.702824076047908,14.2697272292152,0.0009595663150943,0.0019087956584964
NGFR,4.5647636491574,4.35997400153374,64.8064758081736,3.51191541369685e-08,2.67817219099973e-07
MYMX,3.38481869715974,1.53669196838556,54.7478332464955,1.47230988328166e-07,8.76628010995965e-07
TRIM9,3.81705374552292,2.2345893487888,45.9261376428628,6.10310229414884e-07,2.96462608997249e-06
DUSP4,-5.33890132931982,8.43490696537958,238.411056106921,9.91782363396787e-14,2.06770626278498e-11
NPNT,-3.76562838057077,1.85051280251231,17.3532578682875,0.0004264682683334,0.0009199814480102
KCNK2,3.84561375026932,-1.4187480568209,14.9913725921494,0.0010026955963466,0.0019875545588676
SACM1L,-2.01906864581512,7.4152250596453,213.684692072183,3.16563570785075e-13,4.35308586805093e-11
DBNDD2,-3.33614654884152,4.91343488798037,185.356544772387,1.40400274410327e-12,1.16403275128672e-10
CADPS,-2.12980083280299,3.07015923887634,34.5548320493329,5.16999067376087e-06,1.88192901855908e-05
LINGO1,3.08882983999541,4.43575604178208,14.4667962351865,0.0008996354598112,0.0018001064943528
B3GNT3,2.11515054141962,1.08105164380724,102.960107799465,5.07350854797136e-10,9.020656326145511e-09
PCSK2,-3.05056405612312,2.79668071530233,13.6071227011297,0.0011953258598396,0.0023237753142257
IL1A,-2.12374785267595,1.62014957868605,54.8795077956992,1.44322113348052e-07,8.63660943118944e-07
GRM4,4.9909826151629,5.20624287988258,48.4851427786833,3.96698180276117e-07,2.05355253434085e-06
MAGI3,-2.54465940259764,5.08072198315969,124.968662628432,7.691430577290979e-11,2.10189073239034e-09
SPTSSB,5.87991246899021,3.43097147900659,30.5004391244108,1.43363635177761e-05,4.63048063045412e-05
